location,well_or_spring_name,WGS84_latitude,WGS84_longitude,depth_bgl_in_m,rock_type,stratigraphic_period,temperature_in_c,electrical_conductivity_25c_in_uS/cm,pH,redox_potential_in_mV,total_dissolved_solids_in_mmol/L,O2_in_mmol/L,Na_in_mmol/L,Mg_in_mmol/L,Ca_in_mmol/L,Cl_in_mmol/L,SO4_in_mmol/L,HCO3_in_mmol/L,Li_in_mmol/L,K_in_mmol/L,Sr_in_umol/L,NH4_in_umol/L,Fe_in_mmol/L,Mn_in_mmol/L,F_in_umol/L,NO3_in_mmol/L,H2SiO3_in_umol/L,HS_in_mmol/L,Database_number,Database_name
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,28.39774902601747,,12.838754491182579,0.35877391483233906,1.1517540795448873,0.4849083215796897,2.1964397251717678,9.801235069685724,,1.213863518362691,,,,,332.6665964838404,0.01935330917395238,,,1,
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,26.83665512241504,,10.89310640746325,0.3143386134540218,1.0971106342631867,0.4186177715091678,1.9503435352904435,10.884707162617508,,0.9931378090607519,,,,,285.29318875671123,0.0,,,1,
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,28.26351409341617,,11.880502148586181,0.3493108413906604,1.0766505314636459,0.4586741889985896,2.090568394753279,11.01696581924978,,1.09186332909615,,,,,298.97883987788185,0.0,,,1,
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,28.493572443464064,,11.93704904124961,0.3451964616334088,1.2650331852886871,0.4651622002820874,2.177805538205288,10.832098700685712,,1.0793308148947653,,,,,371.0916938625118,0.02080480736199881,,,1,
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,23.55291618883674,,12.277635325522409,0.3443735856819584,1.476371076401018,0.4770098730606488,2.2806579221320007,5.224298881619488,,1.0877710795610038,,,,,361.0906411201179,0.023707803738091667,,,1,
Weixi–Qiaohou Fault,HYS,26.2392,99.9926,,Metamorphic Rock,,74,1505.0,6.91,,31.658813418800754,,12.194989867014323,0.38099156552149765,1.6747342681770547,0.5040902679830748,2.4346241932125756,12.756486738078692,0.235014409221902,1.11309187355972,15.567222095412006,,2.45321873041454e-06,0.001374276457097091,346.87861880197914,0.000967665458697619,,,1,
Weixi–Qiaohou Fault,XSK,26.0843,100.0252,,Metamorphic Rock,,92,962.0,8.13,,15.91133866081134,,7.211903695074101,0.14030034972227937,0.9536404012176255,0.3480959097320169,2.4870914012075787,3.9535013307810303,,0.457820416744462,,,,,358.9851563322455,0.0,,,1,
Weixi–Qiaohou Fault,XSK,26.0843,100.0252,,Metamorphic Rock,,92,962.0,8.13,,16.40918735353895,,7.165796228748537,0.12795721045052458,1.0182643844503219,0.33342736248236954,2.544763689360816,4.461885906832216,,0.43863799704846496,,,,,318.4545741657016,0.0,,,1,
Weixi–Qiaohou Fault,XSK,26.0843,100.0252,,Metamorphic Rock,,92,962.0,8.13,,16.465249006261594,,7.376324659895452,0.14235753960090516,0.9139677628624183,0.33681241184767274,2.4911513637310017,4.417799687954792,,0.4657491502188075,,,,,321.0864301505421,0.0,,,1,
Weixi–Qiaohou Fault,XSK,26.0843,100.0252,,Metamorphic Rock,,92,962.0,8.13,,15.631491871559387,,7.444180931091565,0.13454021806212713,0.8306302709716052,0.3244005641748942,2.5091609410784925,3.497069659503612,,0.47649130524856576,,,,,413.7277608169281,0.0012902206115968254,,,1,
Weixi–Qiaohou Fault,XSK,26.0843,100.0252,,Metamorphic Rock,,92,962.0,8.13,,17.68064292189307,,7.608166919815506,0.14071178769800452,1.1866859623733719,0.40592383638928065,2.6619820945242556,4.622661299838732,0.16887608069164264,0.4846758043188578,10.054782013238986,,8.058017727639001e-07,0.0005824747897630056,389.5146857563954,0.000806387882248016,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,18.928807032504906,,6.910465259568289,0.3694713022011932,1.3563551075402962,0.4623413258110014,0.43920466375182177,8.718582423201479,,0.42380359248356064,,,,,204.2320244236235,0.04435133352364087,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,19.73318939312587,,7.658189171017769,0.39086607693890146,0.9920654723289584,0.5937940761636107,0.5026025400791172,8.923771813664432,,0.44196294979577117,,,,,218.9704179387304,0.010966875198573017,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,18.865089016539617,,6.773447788883829,0.3842830693272989,1.3665851589400668,0.434132581100141,0.43379138038725795,8.890666177183988,,0.38953100262671264,,,,,192.65185809032528,0.0,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,18.109729686026846,,6.694282139155031,0.3468422135363094,1.3912869903687808,0.4287729196050775,0.40599625234228603,8.214786747256493,,0.37878884759695436,,,,,248.9735761659122,0.0,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,14.603367419857843,,6.7025466850058395,0.3468422135363094,1.3294076550726084,0.4428772919605077,0.4117218405163439,4.754592177891991,,0.3683024581631426,,,,,229.49784187809243,0.01757925583300675,,,1,
Weixi–Qiaohou Fault,SB,25.8047,99.9204,,Metamorphic Rock,,70,930.0,7.43,,20.249610844709768,,6.603807110893546,0.3805801275457725,1.7376116572683267,0.5136812411847672,0.45638142827399547,9.882524157281273,0.08256484149855907,0.37904461319290095,2.8988815338963705,,2.1488047273704002e-07,0.008882740543885834,200.0210548478787,0.001612775764496032,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,27.287307803965493,,11.93313425637291,0.26044023863402593,1.6480363291581415,0.31622002820874473,3.1729127628565483,9.123552857573653,,0.47981625799587196,,,,,353.19507316559634,0.0,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,28.00482079240985,,12.44553609912305,0.25180004114379756,1.4925894505713857,0.39633286318758815,3.3830938996460547,9.231392010069357,,0.47802589882424557,,,,,312.66449099905253,0.013386038845317064,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,29.522094553139965,,13.559944860689988,0.26249742851265173,1.1362842457208442,0.3816643159379407,3.955132209036019,9.364470113149165,,0.5294347836095175,,,,,332.6665964838404,0.0,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,27.810275395453328,,12.455975525460914,0.24809709936227115,1.4574080542941263,0.3150916784203103,3.306371018113679,9.243192038913872,,0.4951621937526695,,,,,288.9777871354879,0.0,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,27.265161823835673,,12.43683657717483,0.23986833984776795,1.5068117171515543,0.30747531734837796,3.433895481990423,8.500609668156965,,0.49541795934861615,,,,,344.24676281713863,0.0,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,17.834488638999805,,6.7025466850058395,0.3468422135363094,1.3294076550726084,0.352327221438646,3.5293566520924418,4.754592177891991,0.19077809798270892,0.3683024581631426,11.127596439169139,,1.1102157758080401e-06,0.002129673450070989,229.49784187809243,0.01757925583300675,,,1,
Weixi–Qiaohou Fault,QG,25.5697,100.1822,,Metamorphic Rock,,78,1480.0,7.4,,30.409577076073468,,12.649974864906211,0.2497428512651718,1.8733469734018662,0.3576868829337094,3.559962523422861,10.899293309383644,,0.5138330822567733,,,,,304.768923044531,0.000967665458697619,,,1,
Weixi–Qiaohou Fault,JXQ,25.5621,100.1299,,Metamorphic Rock,,63,471.0,8.21,,9.094815392631164,,4.50809227356743,0.05348693684427073,0.31538499925145963,0.1466854724964739,1.0238392671247136,2.633045325221906,,0.10793308148947652,,,,,306.3480366354353,0.0,,,1,
Weixi–Qiaohou Fault,JXQ,25.5621,100.1299,,Metamorphic Rock,,63,471.0,8.21,,8.252648200904737,,4.008739713739621,0.04114379757251595,0.2739657667548281,0.12157968970380816,0.8790339371226317,2.5560173591535444,,0.09898128563134459,,,,,273.1866512264449,0.0,,,1,
Weixi–Qiaohou Fault,JXQ,25.5621,100.1299,,Metamorphic Rock,,63,471.0,8.21,,9.04752650992269,,4.201869100990097,0.040732359596790786,0.3226208892659314,0.10606488011283496,0.8628981886321049,3.0571908064664157,,0.09846975443945133,,,,,326.87651331719127,0.030804017101874206,,,1,
Weixi–Qiaohou Fault,JXQ,25.5621,100.1299,,Metamorphic Rock,,63,471.0,8.21,,6.984542818025049,,4.043537801532499,0.04402386340259206,0.31513548580268474,0.11198871650211566,0.8817405788049136,1.1914751347169958,,0.08823913060158625,,,,,305.82166543846716,0.002580441223193651,,,1,
Weixi–Qiaohou Fault,JXQ,25.5621,100.1299,,Metamorphic Rock,,63,471.0,8.21,,8.934419422921966,,3.9073902830428615,0.040732359596790786,0.4294126453415839,0.1923836389280677,0.8583177180928586,3.1043909218444754,0.03342939481268011,0.0867045370259065,1.4494407669481852,,8.058017727639001e-07,0.00017820088099311767,280.0294767870302,0.0,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,82.3813875578848,,41.95083473870486,0.3373791400946307,1.5035680423174806,1.6166431593794075,7.241723922548407,28.941701301936515,,0.49055841302563025,,,,,298.97883987788185,0.0,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,84.49406084661157,,42.821656885721644,0.33449907426455466,1.5050651230101302,1.6400564174894217,7.490214449302519,29.936837067823944,,0.4946506625607763,,,,,271.0811664385725,0.0,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,88.97568546379925,,44.961739284983686,0.3497222793663855,0.6045710863815559,1.8423131170662905,8.6017072662919,31.750927613378607,,0.5718918725366575,,,,,280.5558479839983,0.012257095810169842,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,81.6007777625226,,41.79337339144208,0.3468422135363094,1.4653924846549227,1.6160789844851902,7.496252342286072,28.04014632035767,,0.47214329011747314,,,,,280.5558479839983,0.08999288765887857,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,73.236582701397,,42.15570848058543,0.2859493931289858,1.4234742252607413,1.5940761636107192,7.689464917759733,19.24748593829896,,0.4550069951890491,,,,,306.8744078324034,0.07854217973095674,,,1,
Weixi–Qiaohou Fault,WBS,25.1706,100.323,,Metamorphic Rock,,46,3840.0,7.32,,93.20793687998855,,42.631572331153045,0.3748199958856202,2.017815260242527,1.7681241184767276,7.913803872579638,37.347582960758345,0.29495677233429396,0.5706130445569244,31.431180095868523,,4.834810636583401e-07,0.0006206996978412027,249.4999473628803,0.00709621336378254,,,1,
Weixi–Qiaohou Fault,XQC,25.4829,99.7904,,Metamorphic Rock,,56,,,,20.320985733096542,,6.603807110893546,0.3805801275457725,1.7308747941514047,0.5136812411847672,0.45638142827399547,9.882524157281273,0.02881844380403458,0.37904461319290095,143.04953207030357,,6.9836153639538e-07,0.0005897557246350431,200.0210548478787,0.001612775764496032,,,1,
